scope,folder,filename,ext,size_mb,created,modified,modified_by,tags,asset_type,industry,product,competitor,status,suggest_ingest,skip_reason,web_url,drive_id,item_id
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/admin,user-bulk-unenroll-input.png,png,0.05,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/admin/user-bulk-unenroll-input.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT25NJL5QNUONNGY2JMMSFJFJJFS
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/admin,user-bulk-unenroll-result.png,png,0.05,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/admin/user-bulk-unenroll-result.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTYWTKWE7MIY5VGZHNCO2XSQDYAQ
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/admin,user-disable-confirm.png,png,0.05,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/admin/user-disable-confirm.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT3PLZFJAUMVXJEZUCZXD5FMQ347
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/admin,user-enrolled.png,png,0.05,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/admin/user-enrolled.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT5L2D3ZDNFKWBE2MYH3NRLPW5O6
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/admin,user-review.png,png,0.15,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/admin/user-review.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT24H24IVK3LHBGYWTL5KK4JFF7G
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/admin,user-search.png,png,0.08,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/admin/user-search.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTY4MSKJU3XW4BFJJ5TCHLIKZXLG
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/admin,user-unenroll-confirm.png,png,0.05,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/admin/user-unenroll-confirm.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT4K4CPXAET5BJFZ4HXVJSRQLEUM
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/admin,users-approved.png,png,0.05,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/admin/users-approved.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT2VS7ADLVDQHVBLTXFUGI4AU3DY
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/admin,users-check-policies-default.png,png,0.07,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/admin/users-check-policies-default.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT3SWY7QOJBBPVA3E2YX4G3FROIE
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/admin,users-check-policies-enroller.png,png,0.07,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/admin/users-check-policies-enroller.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT2XM6BBSC3YPVD3QVXWGSA4GHME
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/admin,users-check-policies.png,png,0.1,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/admin/users-check-policies.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT2G4GI7XAVBP5FZ2VY6GRJTP6TU
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/admin,users-pending-approval.png,png,0.04,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/admin/users-pending-approval.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTYHBXYSN5UV6ZEKNPB3LKM2LCFP
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/admin,users.png,png,0.05,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/admin/users.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT5VMIB72SENRZHIBVC5KCQSYXMS
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/admin,workflow-config.png,png,0.05,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/admin/workflow-config.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTYEPYYIJNCQMREI3WNOHDCNLH4O
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/aws,1.png,png,0.23,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/aws/1.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT3FUDISPCZBVBAZMFVSMYQTBDCY
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/aws,2.png,png,0.19,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/aws/2.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT42LZ3CFVWF55CK7773CYO74RYK
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/aws,3.png,png,0.09,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/aws/3.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT3PHI4E6ZT2CFBIR67DVODCD7IO
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/aws,4.png,png,0.09,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/aws/4.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTYNLHIFGYAJRNAKDQB5KKOFSMQC
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/aws,5.png,png,0.1,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/aws/5.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTYLGRI36B5KVZA3EWONPMAKVFSQ
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/aws,6.png,png,0.09,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/aws/6.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTZMBS5SSI74QZFIRN2VOSLMJXBG
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/aws,7.png,png,0.08,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/aws/7.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTZGDRSWZ6RAGJGIFZ35OKHW3CCD
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/aws,8.png,png,0.09,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/aws/8.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT3ICBQ22A2K65DZ5TXWNIONIU2E
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/aws,9.png,png,0.1,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/aws/9.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTZMGI3IZ4X6VRCLGB2LWUGUVNIY
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/azure,1.png,png,0.16,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/azure/1.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT53AVICWYZ3S5A3TVB2UIMKOJUT
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/azure,10.png,png,0.17,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/azure/10.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT4BMDBLNSQW4JEIDVWY7BFHYEKL
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/azure,2.png,png,0.14,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/azure/2.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT33KB6VIEGXTRDJDLYDMHPFTM7B
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/azure,3.png,png,0.21,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/azure/3.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT7CWWEV4XLDBNBYU33EAGHSMHCO
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/azure,4.png,png,0.18,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/azure/4.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT5OXFPTX2HV3VHIOQWG5XSH6VOK
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/azure,5.png,png,0.14,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/azure/5.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT23C2EYWIMF2ZBZEOUEZK2KFIHC
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/azure,6.png,png,0.12,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/azure/6.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT3UOKSJFZ7XDVE2NLZZQRPSV5DQ
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/azure,7.png,png,0.14,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/azure/7.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT7ZXES4MADVYJHKJLZY23CDDGML
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/azure,8.png,png,0.18,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/azure/8.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT2FEL5IXL6GNNFKQ7QTY4REUTLU
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/azure,9.png,png,0.19,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/azure/9.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT43PZID54AXTBBZD47WPPCX5QUS
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/faq,process-failure-post-installation.png,png,0.07,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/faq/process-failure-post-installation.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT2GKIRW3DOR6ZHYYM4PSKV66C3T
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/how_tos,hysecure_app1.png,png,0.06,2022-04-16,2021-12-22,Vijender Yadav,Deck; HySecure; Sales,Deck,,HySecure,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/how_tos/hysecure_app1.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT2HUMXMHP474RALBAFJ7J75WIHY
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/how_tos,hysecure_app2.png,png,0.07,2022-04-16,2021-12-22,Vijender Yadav,Deck; HySecure; Sales,Deck,,HySecure,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/how_tos/hysecure_app2.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT3KBCJAR3YNORAINBY2UYMPCRLV
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/installation,1.welcome.png,png,0.03,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/installation/1.welcome.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT6OA4A6Q5AAGVELKVLZT5YX6GZI
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/installation,10.webapp-website.png,png,0.03,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/installation/10.webapp-website.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTZBAMYHNIBULREKDKITCACABMDD
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/installation,11-idp-config.png,png,0.02,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/installation/11-idp-config.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT67WUT3IKUBU5G24LMKO2ZA6JG3
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/installation,12.authorizer-config-sans-adapter.png,png,0.01,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/installation/12.authorizer-config-sans-adapter.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT2P2CEM3OCBMNCJ2VB5IOF74KDQ
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/installation,12.authorizer-config-sans-api.png,png,0.01,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/installation/12.authorizer-config-sans-api.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT4QB5POTPETBZAYHZVZM7HCT7PQ
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/installation,12.authorizer-config.png,png,0.01,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/installation/12.authorizer-config.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT4WE2EEAF234FBJVB456DADREVX
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/installation,13.ars-config.png,png,0.01,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/installation/13.ars-config.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTYSDR5FKUPEEJFJTVQYF7LXGHEK
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/installation,14.proxy-settings.png,png,0.01,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/installation/14.proxy-settings.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT5NHUQIRP3LZJHYPVGCTLDQOWW3
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/installation,15.syslog-settings.png,png,0.01,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/installation/15.syslog-settings.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT3UXJUV7LKS5JD22TDGHD6SCCV2
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/installation,16.ldap-config-webapp.png,png,0.02,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/installation/16.ldap-config-webapp.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTY4FTNNL57DHBC2ZM56PEQDS7GQ
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/installation,16.ldap-config.png,png,0.02,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/installation/16.ldap-config.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT7APL2U23XVMNDKSLAJH7BMUL3U
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/installation,17.finalize.png,png,0.01,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/installation/17.finalize.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHT26JXHANXJSOVG2NRPZP2PXZ5FE
sales,Presentations/Product Presentations/ABS/_to_delete/site/site/images/installation,18.finish.png,png,0.03,2022-04-16,2021-12-22,Vijender Yadav,Deck; Sales,Deck,,,,active,no,not a document,https://propalmsnetwork.sharepoint.com/sites/Company/Shared%20Documents/Sales/Sales%20Collateral/Presentations/Product%20Presentations/ABS/_to_delete/site/site/images/installation/18.finish.png,b!MW22Pukebk6aWlrjbkWCK27cJOS0bM9OhUq0QE7-doKh1nVGqaB-SKHlnIF7W6dj,01X5UIHTZ35ECXXDCY3BA2QKNVYFHV5KDX
